Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,TSLA_Dividends,TSLA_Stock Splits,TSLA_30MA,TSLA_90MA,TSLA_Returns,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,AAPL_Dividends,AAPL_Stock Splits,AAPL_30MA,AAPL_90MA,AAPL_Returns,GOOGL_Open,GOOGL_High,GOOGL_Low,GOOGL_Close,GOOGL_Volume,GOOGL_Dividends,GOOGL_Stock Splits,GOOGL_30MA,GOOGL_90MA,GOOGL_Returns,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_Dividends,MSFT_Stock Splits,MSFT_30MA,MSFT_90MA,MSFT_Returns
2011-01-18 00:00:00-05:00,1.698667049407959,1.7093329429626465,1.649999976158142,1.7093329429626465,24325500,0.0,0.0,,,-0.004272297936307123,9.938262251372588,10.397897903821727,9.83209968386372,10.273941040039062,1880998000,0.0,0.0,,,-0.022469838412288223,15.628468085586599,16.026133570655823,15.608747249000627,15.967220306396484,144535320,0.0,0.0,,,0.024752505244231893,21.68509573242319,22.131734721717066,21.66969403343002,22.07012939453125,53322700,0.0,0.0,,,0.012721172473941555
2011-01-19 00:00:00-05:00,1.6846669912338257,1.6979999542236328,1.5833330154418945,1.6019999980926514,35572500,0.0,0.0,,,-0.0627922987805779,10.50617541696448,10.51371594926742,10.160243531307632,10.219356536865234,1135612800,0.0,0.0,,,-0.005312907964052371,16.02937781097904,16.05034677801392,15.718336547763798,15.770509719848633,136107756,0.0,0.0,,,-0.012319651308941304,21.916110111203768,22.085525822118516,21.769798412051134,21.923810958862305,50005900,0.0,0.0,,,-0.0066297044776366665
2011-01-20 00:00:00-05:00,1.6019999980926514,1.6299999952316284,1.4913330078125,1.5080000162124634,34198500,0.0,0.0,,,-0.058676642941388746,10.146668434151257,10.203067382040725,9.95636003800571,10.0335693359375,764789200,0.0,0.0,,,-0.018179931413247696,15.781992347192451,15.828674508298198,15.559320978739034,15.64619255065918,219212568,0.0,0.0,,,-0.007882888467009352,21.9469173445267,21.98542012077432,21.661991806419298,21.83140754699707,58613600,0.0,0.0,,,-0.004214751351332979
2011-01-21 00:00:00-05:00,1.5413329601287842,1.5726670026779175,1.5140000581741333,1.5360000133514404,18255000,0.0,0.0,,,0.018567637160444184,10.066447257992488,10.09992503661126,9.851105950971924,9.85382080078125,754401200,0.0,0.0,,,-0.017914715006995596,15.965972299473929,16.01964189549032,15.261509383186185,15.273241996765137,355819824,0.0,0.0,,,-0.02383650544287408,21.86991262304968,21.89301517249974,21.577287673950195,21.577287673950195,58080300,0.0,0.0,,,-0.011640104858096079
2011-01-24 00:00:00-05:00,1.5686670541763306,1.6540000438690186,1.5486669540405273,1.6326669454574585,24676500,0.0,0.0,,,0.0629342000428097,9.858347569471187,10.177438735961914,9.853823087190628,10.177438735961914,574683200,0.0,0.0,,,0.03284187339341571,15.166898254336038,15.289717299618143,15.008632124174635,15.254518508911133,183784032,0.0,0.0,,,-0.0012259013415730768,21.577286124084136,21.99312170280788,21.5541835762935,21.854509353637695,52047800,0.0,0.0,,,0.012847846489166592
2011-01-25 00:00:00-05:00,1.6433329582214355,1.6593329906463623,1.6013330221176147,1.6453330516815186,19072500,0.0,0.0,,,0.007757924088131141,10.143657535394274,10.297774189514755,10.090575818310507,10.2965669631958,546868000,0.0,0.0,,,0.011705128404551068,15.182624811165216,15.494415705571631,15.140686878165234,15.474944114685059,145726128,0.0,0.0,,,0.014449856653630855,21.669692924876966,21.908414840698242,21.65429269545848,21.908414840698242,42436600,0.0,0.0,,,0.0024665613026710886
2011-01-26 00:00:00-05:00,1.647333025932312,1.658666968345642,1.6066670417785645,1.649999976158142,16198500,0.0,0.0,,,0.002836461877340879,10.343614237839924,10.423236392794047,10.299581493295625,10.37045669555664,506875600,0.0,0.0,,,0.007176152267542424,15.485429529440685,15.539350272553781,15.35936458246865,15.389820098876953,81442476,0.0,0.0,,,-0.005500764020680782,21.9546181051058,22.324250043226535,21.946917256129943,22.16253662109375,74628800,0.0,0.0,,,0.011599277366404426
2011-01-27 00:00:00-05:00,1.6493330001831055,1.6720000505447388,1.6353329420089722,1.6613329648971558,13435500,0.0,0.0,,,0.006868478122891375,10.368347330693476,10.39579300477561,10.33969604100933,10.351156234741211,285026000,0.0,0.0,,,-0.0018611003721464847,15.424520209509515,15.46970309272407,15.308690494559423,15.39706039428711,80687232,0.0,0.0,,,0.0004704600420042393,22.13943332521813,22.686180364927633,21.93921566497914,22.231842041015625,146938600,0.0,0.0,,,0.0031271429397621286
2011-01-28 00:00:00-05:00,1.658666968345642,1.658666968345642,1.5833330154418945,1.6006669998168945,15726000,0.0,0.0,,,-0.03651643972767182,10.380112664087155,10.387049183464164,10.05921186593977,10.13672161102295,592057200,0.0,0.0,,,-0.02071600687453279,15.453974839875833,15.486177928108761,14.971935962851417,15.002640724182129,169074756,0.0,0.0,,,-0.025616556667617196,22.25493874256908,22.27804128417267,21.1383423365512,21.369361877441406,141249400,0.0,0.0,,,-0.03879481340246238
2011-01-31 00:00:00-05:00,1.6033329963684082,1.6080000400543213,1.5666669607162476,1.6066670417785645,12454500,0.0,0.0,,,0.003748463585715456,10.127671642176253,10.25554984313865,10.082432468559974,10.233834266662598,377246800,0.0,0.0,,,0.009580282399592077,15.067794795037475,15.089512449138516,14.86684109144374,14.986913681030273,112083804,0.0,0.0,,,-0.001048284994688009,21.38476151572589,21.484869582143336,21.115237764744077,21.353958129882812,65029000,0.0,0.0,,,-0.0007208332961432529
2011-02-01 00:00:00-05:00,1.6206669807434082,1.6486669778823853,1.5693329572677612,1.593999981880188,10617000,0.0,0.0,,,-0.007884060336704302,10.293550939657093,10.424745585555467,10.283899572669092,10.406046867370605,426633200,0.0,0.0,,,0.01682776916458395,15.090011162738058,15.31118609941511,15.055562961579259,15.253520965576172,109702188,0.0,0.0,,,0.017789338767151053,21.40787075892281,21.608088436978445,21.261559026671524,21.554183959960938,62810700,0.0,0.0,,,0.009376520683438416
2011-02-02 00:00:00-05:00,1.6106669902801514,1.6119999885559082,1.5779999494552612,1.5959999561309814,8542500,0.0,0.0,,,0.0012546890047229198,10.388553380662822,10.412680184661742,10.36140891411687,10.384632110595703,258955200,0.0,0.0,,,-0.0020579146959304184,15.252521341210755,15.335898712615393,15.16589902190482,15.277484893798828,70357572,0.0,0.0,,,0.0015710424023893665,21.50797755735467,21.64658989110822,21.469473315319437,21.51567840576172,45824000,0.0,0.0,,,-0.0017864538166114663
2011-02-03 00:00:00-05:00,1.5880000591278076,1.5933330059051514,1.5433330535888672,1.5753329992294312,7680000,0.0,0.0,,,-0.012949221472192907,10.36894914151257,10.382219770242232,10.210610036446322,10.358091354370117,393797600,0.0,0.0,,,-0.00255577240897209,15.214578083127787,15.263756503882885,15.130951460535705,15.231304168701172,59744196,0.0,0.0,,,-0.0030227963188104168,21.538773886248283,21.538773886248283,21.207646303494787,21.2923526763916,60340100,0.0,0.0,,,-0.010379674075734147
2011-02-04 00:00:00-05:00,1.5626670122146606,1.5779999494552612,1.5479999780654907,1.5640000104904175,8160000,0.0,0.0,,,-0.007194027386309587,10.36412569171844,10.456415291608227,10.360205225971562,10.450383186340332,321840400,0.0,0.0,,,0.00891011952035714,15.231303975640694,15.263506113593296,15.142934079076646,15.252023696899414,61969968,0.0,0.0,,,0.0013603252859213377,21.330861158202666,21.438670091797334,21.18454798490522,21.384765625,40412200,0.0,0.0,,,0.0043401943417396005
2011-02-07 00:00:00-05:00,1.5506670475006104,1.5506670475006104,1.525333046913147,1.5379999876022339,13426500,0.0,0.0,,,-0.016624055443599906,10.492304759196601,10.653961148200015,10.484765030541014,10.612643241882324,485021600,0.0,0.0,,,0.015526708700412284,15.231553733252662,15.437001477660392,15.20783830861423,15.3346529006958,71912016,0.0,0.0,,,0.005417589523755151,21.407868537530423,21.82370554929351,21.400169157715567,21.715896606445312,68980900,0.0,0.0,,,0.015484433509909579
2011-02-08 00:00:00-05:00,1.585332989692688,1.6833330392837524,1.5333329439163208,1.6326669454574585,52573500,0.0,0.0,,,0.061551988698525184,10.666929984137047,10.722423736954575,10.620785590975553,10.712772369384766,381040800,0.0,0.0,,,0.00943489055650959,15.350629431813882,15.467955571519852,15.340143996706129,15.436751365661621,67728204,0.0,0.0,,,0.006658022560209975,21.638885931415686,21.823701860251635,21.600381694916674,21.777498245239258,34904200,0.0,0.0,,,0.002836707132583216
2011-02-09 00:00:00-05:00,1.608667016029358,1.6119999885559082,1.519333004951477,1.547333002090454,39534000,0.0,0.0,,,-0.05226659583231452,10.712471080990088,10.827380661811304,10.702820518852043,10.802045822143555,482745200,0.0,0.0,,,0.008333365974798168,15.39905645199772,15.463461678347397,15.285973199812583,15.389820098876953,73626300,0.0,0.0,,,-0.0030402294934324114,21.7081959455276,21.76210041741774,21.49257658918032,21.538780212402344,52905100,0.0,0.0,,,-0.010961683024775293
2011-02-10 00:00:00-05:00,1.5506670475006104,1.5759999752044678,1.5206669569015503,1.5479999780654907,12541500,0.0,0.0,,,0.0004310487620542425,10.778822602500455,10.857539549202556,10.495620544113605,10.692866325378418,928550000,0.0,0.0,,,-0.01010729805842192,15.324915534365418,15.414783757270884,15.266501712702148,15.388321876525879,93282624,0.0,0.0,,,-9.73515181755813e-05,21.50797851758755,21.515679366338407,21.015135947826572,21.176849365234375,76672400,0.0,0.0,,,-0.016803683569767025
2011-02-11 00:00:00-05:00,1.5499999523162842,1.5833330154418945,1.5293329954147339,1.5499999523162842,9517500,0.0,0.0,,,0.0012919730485350112,10.699200564522203,10.791187336248987,10.662706736227195,10.76253604888916,367572800,0.0,0.0,,,0.00651553300964669,15.322170418324886,15.602008429331773,15.302448630013217,15.589526176452637,103492404,0.0,0.0,,,0.013075129409249264,21.377065577944116,21.41556835030283,20.845718800431488,20.984331130981445,83939700,0.0,0.0,,,-0.009090976232233206
2011-02-14 00:00:00-05:00,1.5759999752044678,1.6093330383300781,1.536666989326477,1.5386669635772705,19246500,0.0,0.0,1.6624889254570008,,-0.007311605863005277,10.760724016712965,10.841852982611325,10.758311175534137,10.832805633544922,310416400,0.0,0.0,10.337483406066895,,0.006529091687736077,15.56056858298665,15.717836783849211,15.478190092184228,15.680641174316406,85034880,0.0,0.0,15.37024901707967,,0.005844629069060137,20.95352950036662,20.999734593627107,20.753313304718137,20.968931198120117,56766200,0.0,0.0,21.667124366760255,,-0.0007338777092871229
2011-02-15 00:00:00-05:00,1.534000039100647,1.5446670055389404,1.503999948501587,1.5226670503616333,14305500,0.0,0.0,1.6540889263153076,,-0.010398555109312757,10.833110089536289,10.856635298095204,10.783648441223857,10.854523658752441,284174800,0.0,0.0,10.367975012461345,,0.0020048384455702006,15.65992215147586,15.729069700794607,15.554576926516983,15.580787658691406,83596320,0.0,0.0,15.38672472635905,,-0.006367948511477484,20.94569322816126,21.170331913668637,20.875977417408045,20.88372230529785,44116500,0.16,0.0,21.645032437642417,,-0.004063578253807432
2011-02-16 00:00:00-05:00,1.5399999618530273,1.664667010307312,1.5379999876022339,1.6486669778823853,61726500,0.0,0.0,1.6497778256734212,,0.08274949371947526,10.881665973788001,11.005321689925362,10.87261862312768,10.951939582824707,481157600,0.0,0.0,10.399984582265217,,0.008974684392871968,15.617733582433578,15.639451235887547,15.529612935911997,15.582535743713379,67292640,0.0,0.0,15.405114301045735,,0.00011219490697556012,20.953436286009715,20.968929015372453,20.604858740155994,20.930198669433594,70817900,0.0,0.0,21.621666145324706,,0.002225482768651421
2011-02-17 00:00:00-05:00,1.6419999599456787,1.6993329524993896,1.5700000524520874,1.5733330249786377,39276000,0.0,0.0,1.6426000277201334,,-0.045693856863991744,10.774602300180966,10.865684676208879,10.75258471266039,10.806269645690918,530583200,0.0,0.0,10.4244140625,,-0.013300834617663071,15.508395112213394,15.658174529438652,15.484181198017652,15.608497619628906,59092848,0.0,0.0,15.418586126963298,,0.0016660880066328154,20.891468980393782,21.20131768943218,20.84499226502528,21.077377319335938,57207300,0.0,0.0,21.605515925089517,,0.0070318802141751124
2011-02-18 00:00:00-05:00,1.5553330183029175,1.565999984741211,1.5306669473648071,1.5453330278396606,35560500,0.0,0.0,1.6321555614471435,,-0.017796611838969856,10.818631420222763,10.842457826005557,10.541462308801602,10.572829246520996,816057200,0.0,0.0,10.441333643595378,,-0.021602311141940445,15.626970718402655,15.756279663662346,15.581537640053314,15.72882080078125,128587284,0.0,0.0,15.432382488250733,,0.00770882528764516,21.015402801031104,21.07737223238906,20.90695666552163,20.961179733276367,68667800,0.0,0.0,21.56444403330485,,-0.005512905343919239
2011-02-22 00:00:00-05:00,1.525333046913147,1.5333329439163208,1.4520000219345093,1.4579999446868896,30969000,0.0,0.0,1.6179999947547912,,-0.05651408568861083,10.319184368765098,10.41720403419219,10.185576904508345,10.212418556213379,872555600,0.0,0.0,10.443836784362793,,-0.034088386552370675,15.477940097406469,15.600260656401765,15.171891357055118,15.232802391052246,145450404,0.0,0.0,15.427198505401611,,-0.03153563868591891,20.744286789696215,20.992164507091463,20.54288577494564,20.597108840942383,60889000,0.0,0.0,21.516883595784506,,-0.01736881687799341
2011-02-23 00:00:00-05:00,1.4786670207977295,1.5,1.4073330163955688,1.4553329944610596,24084000,0.0,0.0,1.6032888611157736,,-0.0018291840377283597,10.217250211635372,10.394287298564073,10.212423721190866,10.333365440368652,671854400,0.0,0.0,10.444007841746012,,0.01184311860011733,15.23579803874929,15.344886705493764,15.077780197264314,15.260510444641113,115468416,0.0,0.0,15.424793688456218,,0.0018189728244057957,20.550632138297708,20.806256219045025,20.47316998224476,20.597108840942383,60234100,0.0,0.0,21.479077339172363,,0.0
2011-02-24 00:00:00-05:00,1.4520000219345093,1.5053329467773438,1.4333330392837524,1.5019999742507935,15829500,0.0,0.0,1.5934444268544514,,0.03206618689148577,10.375584773227159,10.409664951012093,10.205181468239592,10.341201782226562,499900800,0.0,0.0,10.445254357655843,,0.0007583533073645121,15.262257981447473,15.304696308592998,15.011627362383322,15.198102951049805,108359532,0.0,0.0,15.418810844421387,,-0.004089476155971106,20.635844291691484,20.961184245725725,20.527398132836105,20.73654556274414,64494200,0.0,0.0,21.448742548624676,,0.00676972301688239
2011-02-25 00:00:00-05:00,1.5206669569015503,1.590000033378601,1.512666940689087,1.5740000009536743,20194500,0.0,0.0,1.5859999934832254,,0.04793610381970548,10.412983370751716,10.508590211462405,10.39911033607946,10.500447273254395,380018800,0.0,0.0,10.449014377593993,,0.01539912810728894,15.273991616606613,15.345385231310836,15.215078351967081,15.228557586669922,77218704,0.0,0.0,15.413127549489339,,0.00200384454021707,20.844992940633798,20.875978403529167,20.52739933329722,20.566129684448242,53006300,0.0,0.0,21.40143280029297,,-0.008218142109555293
2011-02-28 00:00:00-05:00,1.5826669931411743,1.6066670417785645,1.5666669607162476,1.5926669836044312,15768000,0.0,0.0,1.580822225411733,,0.011859582363053844,10.593339760936415,10.708248535629693,10.589720498151099,10.652754783630371,403074000,0.0,0.0,10.456584548950195,,0.014504859308604567,15.227559445585731,15.389570921133961,15.17788158359275,15.312434196472168,91168740,0.0,0.0,15.41038990020752,,0.005507849927669284,20.67457928108627,20.806264555900896,20.535147639815687,20.589370727539062,51379900,0.0,0.0,21.3641388575236,,0.0011300640153211194
2011-03-01 00:00:00-05:00,1.6033329963684082,1.6213330030441284,1.5800000429153442,1.5959999561309814,16596000,0.0,0.0,1.576799988746643,,0.002092698951420058,10.720916255882672,10.728455984219536,10.485971008287589,10.535131454467773,456136800,0.0,0.0,10.457418886820475,,-0.011041587979040313,15.421772791831366,15.457720270548979,14.960451730101818,14.996898651123047,132795072,0.0,0.0,15.390901915232341,,-0.020606491515360537,20.604863188769485,20.74429482820162,20.25628409018915,20.26403045654297,60055000,0.0,0.0,21.313176600138345,,-0.015801370294476258
2011-03-02 00:00:00-05:00,1.5880000591278076,1.6186670064926147,1.5820000171661377,1.6013330221176147,9949500,0.0,0.0,1.573199991385142,,0.0033415201335980083,10.554734606195106,10.687136478199193,10.507684997526413,10.619879722595215,602590800,0.0,0.0,10.468950176239014,,0.00804434842542956,14.972933931399675,15.127705868510281,14.857853863170549,14.997648239135742,80986932,0.0,0.0,15.35858284632365,,4.998286846724653e-05,20.225294069546816,20.426695102268347,20.171070998711762,20.202054977416992,48658200,0.0,0.0,21.250907452901206,,-0.0030583984394854102
2011-03-03 00:00:00-05:00,1.6319999694824219,1.6526670455932617,1.6039999723434448,1.6239999532699585,9603000,0.0,0.0,1.5739333232243855,,0.014155038857794233,10.772788483213098,10.851203407359323,10.734485031249715,10.844266891479492,500788400,0.0,0.0,10.489780521392822,,0.02112897459722296,15.137192833934574,15.264755157939545,15.102742729980573,15.216575622558594,77734188,0.0,0.0,15.340118376413981,,0.014597447541913278,20.3414824958108,20.449928615732222,20.279513073360334,20.295005798339844,68271500,0.0,0.0,21.196613947550457,,0.004601057715502677
2011-03-04 00:00:00-05:00,1.6319999694824219,1.6660000085830688,1.585332989692688,1.6633330583572388,23701500,0.0,0.0,1.5791110912958781,,0.024219892992042302,10.859649056809095,10.866284370642218,10.78967826709562,10.857538223266602,453266800,0.0,0.0,10.51724615097046,,0.001223810878127507,15.185869473660896,15.202097067519489,14.982918954056213,14.993404388427734,120319560,0.0,0.0,15.318358771006267,,-0.01466632438641502,20.31050243923876,20.325995168332312,19.985162515613975,20.101356506347656,70437200,0.0,0.0,21.13894557952881,,-0.009541721442032247
2011-03-07 00:00:00-05:00,1.6619999408721924,1.6933330297470093,1.6466670036315918,1.6626670360565186,30504000,0.0,0.0,1.5833333253860473,,-0.00040041427504478033,10.899762676931516,10.907906420314104,10.595450669585047,10.717597961425781,546123200,0.0,0.0,10.546038722991943,,-0.012888765294967408,14.991657051584468,15.070040954561785,14.653405228943312,14.769733428955078,138369492,0.0,0.0,15.301575152079264,,-0.014917956834759383,20.240790410915242,20.349238057328822,19.791511525682523,19.92319679260254,64980400,0.0,0.0,21.08380921681722,,-0.008863069200770513
2011-03-08 00:00:00-05:00,1.6399999856948853,1.6640000343322754,1.600000023841858,1.6440000534057617,20998500,0.0,0.0,1.5837110956509908,,-0.011227132219467584,10.704026851261169,10.779125351559546,10.623801464316292,10.729662895202637,356316800,0.0,0.0,10.564446194966633,,0.0011257124796320017,14.801437201252105,14.927501197748759,14.733287584099097,14.78596019744873,91304604,0.0,0.0,15.285956541697184,,0.001098650058357853,19.961931167084668,20.155585909153857,19.868976240805345,20.070377349853516,50549800,0.0,0.0,21.024338150024413,,0.007387396650402334
2011-03-09 00:00:00-05:00,1.6440000534057617,1.6660000085830688,1.6180000305175781,1.6480000019073486,13872000,0.0,0.0,1.583799993991852,,0.0024330586202234716,10.697392613452006,10.699504253122365,10.574039676094953,10.630437850952148,453306000,0.0,0.0,10.575575224558513,,-0.009247731752584087,14.753258616811234,14.840879824952633,14.622201148504502,14.772480010986328,85953960,0.0,0.0,15.262541071573894,,-0.0009116882693035455,19.992912599127102,20.124597865981702,19.87672006424792,20.054882049560547,39789100,0.0,0.0,20.96255372365316,,-0.0007720482790565253
2011-03-10 00:00:00-05:00,1.6293330192565918,1.6326669454574585,1.5820000171661377,1.6006669998168945,15255000,0.0,0.0,1.5821555614471436,,-0.02872148181776224,10.529398534837116,10.549003274394794,10.40212436912222,10.455507278442383,507539200,0.0,0.0,10.578410243988037,,-0.016455631928095737,14.614463664932746,14.643919346691856,14.464933484709233,14.486152648925781,124998876,0.0,0.0,15.232418823242188,,-0.01938248431188294,19.845732299567917,19.915446625248734,19.63658489012158,19.683061599731445,66549500,0.0,0.0,20.879904556274415,,-0.01854014642969437
2011-03-11 00:00:00-05:00,1.590000033378601,1.6166670322418213,1.5686670541763306,1.6046669483184814,13962000,0.0,0.0,1.5802666942278545,,0.002498926073970731,10.415090232669026,10.62590777018326,10.405138472302813,10.615954399108887,471080400,0.0,0.0,10.58723684946696,,0.01534570407667557,14.43422902246395,14.478664169832662,14.312159606082448,14.39653491973877,121158720,0.0,0.0,15.199067974090577,,-0.006186441035029189,19.6830663613688,20.023899095052418,19.644336006902435,19.892213821411133,49905800,0.0,0.0,20.801916948954265,,0.010626000463390461
2011-03-14 00:00:00-04:00,1.5880000591278076,1.600000023841858,1.5466669797897339,1.5499999523162842,17490000,0.0,0.0,1.5785777926445008,,-0.034067502954106654,10.651849052695688,10.751377163793775,10.595450890391099,10.663310050964355,435957200,0.0,0.0,10.604789797465006,,0.004460800232849893,14.298927178319616,14.435975094129176,14.179603280248706,14.228780746459961,112531356,0.0,0.0,15.173272641499837,,-0.011652399290110083,19.74503898126087,19.954186474841567,19.63659278939023,19.89996337890625,54473400,0.0,0.0,20.752936999003094,,0.0003895774278666053
2011-03-15 00:00:00-04:00,1.4800000190734863,1.5306669473648071,1.4533330202102661,1.5299999713897705,19782000,0.0,0.0,1.5760222236315409,,-0.012903213897927035,10.317678325344302,10.490795690120429,10.25735889370183,10.418110847473145,721081200,0.0,0.0,10.610932350158691,,-0.022994661349928225,13.916989983666078,14.25399366642946,13.86706287793314,14.218046188354492,160063776,0.0,0.0,15.14764372507731,,-0.0007544257162117596,19.42743494080213,19.729535729972625,19.36546551026798,19.667566299438477,76067300,0.0,0.0,20.69672393798828,,-0.01167826669038552
2011-03-16 00:00:00-04:00,1.5240000486373901,1.5499999523162842,1.512666940689087,1.5213329792022705,17545500,0.0,0.0,1.5735999902089437,,-0.005664700882070828,10.314663852087609,10.344823572525378,9.839947645725793,9.953046798706055,1162011200,0.0,0.0,10.595832347869873,,-0.04463995973702739,14.179353576433982,14.223788720727807,13.761719918665454,13.907004356384277,151788060,0.0,0.0,15.102759838104248,,-0.02187655236518915,19.53588753391072,19.58236573027898,19.117594108874165,19.202802658081055,100725400,0.0,0.0,20.61834456125895,,-0.02363096858459257
2011-03-17 00:00:00-04:00,1.5493329763412476,1.562000036239624,1.5093330144882202,1.5206669569015503,13839000,0.0,0.0,1.5710888902346294,,-0.00043778864313415156,10.158734262461705,10.242578886256991,9.972648308137268,10.092684745788574,659422400,0.0,0.0,10.586100769042968,,0.014029668493136471,14.091233991806648,14.204067047571403,13.992879055172164,14.013348579406738,115856028,0.0,0.0,15.060621960957844,,0.007646810218596256,19.411941546569224,19.53588040337746,19.171810196186733,19.195049285888672,62497000,0.0,0.0,20.540990257263182,,-0.0004037625304199599
